city,station,start_time,end_time,value
Mönchengladbach,1401,2016-10-12 11:00:00,2016-10-12 12:00:00,9.0
Mönchengladbach,1401,2016-10-13 11:00:00,2016-10-13 12:00:00,11.0
Mönchengladbach,1401,2016-10-14 11:00:00,2016-10-14 12:00:00,20.0
Mönchengladbach,1401,2016-10-15 11:00:00,2016-10-15 12:00:00,23.0
Mönchengladbach,1401,2016-10-16 11:00:00,2016-10-16 12:00:00,21.0
Mönchengladbach,1401,2016-10-17 11:00:00,2016-10-17 12:00:00,17.0
Mönchengladbach,1401,2016-10-18 11:00:00,2016-10-18 12:00:00,12.0
Mönchengladbach,1401,2016-10-19 11:00:00,2016-10-19 12:00:00,10.0
Mönchengladbach,1401,2016-10-20 11:00:00,2016-10-20 12:00:00,19.0
Mönchengladbach,1401,2016-10-21 11:00:00,2016-10-21 12:00:00,27.0
Mönchengladbach,1401,2016-10-22 11:00:00,2016-10-22 12:00:00,23.0
Mönchengladbach,1401,2016-10-23 11:00:00,2016-10-23 12:00:00,24.0
Mönchengladbach,1401,2016-10-24 11:00:00,2016-10-24 12:00:00,26.0
Mönchengladbach,1401,2016-10-25 11:00:00,2016-10-25 12:00:00,28.0
Mönchengladbach,1401,2016-10-26 11:00:00,2016-10-26 12:00:00,42.0
Mönchengladbach,1401,2016-10-27 11:00:00,2016-10-27 12:00:00,37.0
Mönchengladbach,1401,2016-10-28 11:00:00,2016-10-28 12:00:00,28.0
Mönchengladbach,1401,2016-10-29 11:00:00,2016-10-29 12:00:00,33.0
Mönchengladbach,1401,2016-10-30 11:00:00,2016-10-30 12:00:00,38.0
Mönchengladbach,1401,2016-10-31 11:00:00,2016-10-31 12:00:00,30.0
Mönchengladbach,1401,2016-11-01 11:00:00,2016-11-01 12:00:00,24.0
Mönchengladbach,1401,2016-11-02 11:00:00,2016-11-02 12:00:00,11.0
Mönchengladbach,1401,2016-11-03 11:00:00,2016-11-03 12:00:00,22.0
Mönchengladbach,1401,2016-11-04 11:00:00,2016-11-04 12:00:00,18.0
Mönchengladbach,1401,2016-11-05 11:00:00,2016-11-05 12:00:00,19.0
Mönchengladbach,1401,2016-11-06 11:00:00,2016-11-06 12:00:00,17.0
Mönchengladbach,1401,2016-11-07 11:00:00,2016-11-07 12:00:00,14.0
Mönchengladbach,1401,2016-11-08 11:00:00,2016-11-08 12:00:00,17.0
Mönchengladbach,1401,2016-11-09 11:00:00,2016-11-09 12:00:00,16.0
Mönchengladbach,1401,2016-11-10 11:00:00,2016-11-10 12:00:00,17.0
Mönchengladbach,1401,2016-11-11 11:00:00,2016-11-11 12:00:00,33.0
Mönchengladbach,1401,2016-11-12 11:00:00,2016-11-12 12:00:00,36.0
Mönchengladbach,1401,2016-11-13 11:00:00,2016-11-13 12:00:00,36.0
Mönchengladbach,1401,2016-11-14 11:00:00,2016-11-14 12:00:00,33.0
Mönchengladbach,1401,2016-11-15 11:00:00,2016-11-15 12:00:00,11.0
Mönchengladbach,1401,2016-11-16 11:00:00,2016-11-16 12:00:00,5.0
Mönchengladbach,1401,2016-11-17 11:00:00,2016-11-17 12:00:00,7.0
Mönchengladbach,1401,2016-11-18 11:00:00,2016-11-18 12:00:00,5.0
Mönchengladbach,1401,2016-11-19 11:00:00,2016-11-19 12:00:00,8.0
Mönchengladbach,1401,2016-11-20 11:00:00,2016-11-20 12:00:00,9.0
Mönchengladbach,1401,2016-11-21 11:00:00,2016-11-21 12:00:00,10.0
Mönchengladbach,1401,2016-11-22 11:00:00,2016-11-22 12:00:00,18.0
Mönchengladbach,1401,2016-11-23 11:00:00,2016-11-23 12:00:00,31.0
Mönchengladbach,1401,2016-11-24 11:00:00,2016-11-24 12:00:00,24.0
Mönchengladbach,1401,2016-11-25 11:00:00,2016-11-25 12:00:00,21.0
Mönchengladbach,1401,2016-11-26 11:00:00,2016-11-26 12:00:00,32.0
Mönchengladbach,1401,2016-11-27 11:00:00,2016-11-27 12:00:00,26.0
Mönchengladbach,1401,2016-11-28 11:00:00,2016-11-28 12:00:00,23.0
