city,date,pm10,pm25,peak_temperature,precipitation_mm
Duisburg,2020,19.927803799115274,13.956284153005464,15.617759562841531,2.3849726775956284
Duisburg,2021,19.85303326810176,14.878453038674033,13.873972602739727,2.713698630136986
Duisburg,2022,19.811232876712328,14.553719008264462,15.801369863013699,2.324657534246575
Duisburg,2023,16.934337899543376,11.947075208913649,15.446301369863013,3.6895890410958905
Duisburg,2024,16.541939890710385,10.281512605042018,15.322131147540983,3.290983606557377
Duisburg,2025,18.879543378995432,10.592032967032967,15.570410958904109,2.180821917808219
Düsseldorf,2016,20.933060109289617,12.156424581005586,14.514754098360655,2.3379781420765027
Düsseldorf,2017,20.682191780821917,12.25068870523416,14.751506849315069,2.824383561643836
Düsseldorf,2018,21.22739726027397,10.903954802259888,16.2227397260274,1.8624657534246574
Düsseldorf,2019,18.65205479452055,9.467032967032967,15.481369863013699,2.343561643835616
Düsseldorf,2020,16.298269581056466,8.665730337078651,15.965300546448088,2.148633879781421
Düsseldorf,2021,18.13972602739726,11.598066298342541,14.170410958904109,2.717260273972603
Düsseldorf,2022,19.021461187214612,11.263013698630138,16.175616438356165,2.329041095890411
Düsseldorf,2023,15.252739726027396,9.161415525114155,15.709315068493149,3.5802739726027397
Düsseldorf,2024,14.326047358834243,9.286657559198542,15.505464480874316,3.3275956284153008
Düsseldorf,2025,16.07351598173516,10.121461187214612,15.793698630136985,2.129041095890411
Erfurt,2016,17.48633879781421,11.337016574585636,13.480601092896174,1.6024590163934427
Erfurt,2017,16.130593607305933,10.421917808219177,13.793972602739727,2.1265753424657534
Erfurt,2018,18.763013698630136,11.889807162534435,15.45890410958904,1.3356164383561644
Erfurt,2019,15.078310502283104,9.498173515981735,15.16027397260274,1.6824657534246577
Erfurt,2020,14.768897996357014,9.569444444444445,15.061475409836065,1.7349726775956285
Erfurt,2021,15.412328767123288,8.791324200913243,13.219178082191782,2.107397260273973
Erfurt,2022,16.019178082191782,9.23904109589041,15.37205479452055,1.5756164383561644
Erfurt,2023,13.402054794520549,7.685616438356164,15.057534246575342,2.1767123287671235
Erfurt,2024,14.502276867030965,8.364981785063753,15.51639344262295,2.151639344262295
Erfurt,2025,15.504794520547945,9.17876712328767,14.992328767123286,1.5010958904109588
Essen,2016,21.1316029143898,13.763661202185792,14.118579234972676,2.160928961748634
Essen,2017,21.764383561643836,12.861263736263735,14.222465753424657,2.8736986301369867
Essen,2018,22.307305936073057,14.134246575342466,15.709041095890411,1.9923287671232879
