date,france_no2_mean
2018-08-01,-16.02008490704143
2018-08-02,-19.61857337419135
2018-08-03,-20.260074607357215
2018-08-04,-41.88173949641341
2018-08-05,-12.79933110367893
2018-08-06,3.05661231884058
2018-08-07,-37.13998127340824
2018-08-08,-33.74108529175665
2018-08-09,-25.81434212727691
2018-08-10,-19.627002513053238
2018-08-11,11.797691270643748
2018-08-12,-38.89582023296203
2018-08-13,-43.28128609285971
2018-08-14,-28.221954778587687
2018-08-15,9.567785777024907
2018-08-16,-6.316091954022989
2018-08-17,-18.577946674537586
2018-08-18,13.100101112234581
2018-08-19,-19.796085858585858
2018-08-20,14.73516289375973
2018-08-21,16.613636363636363
2018-08-22,-49.22010869565217
2018-08-23,-18.602520688072715
2018-08-24,-8.313970185489483
2018-08-25,-19.04403409090909
2018-08-26,-19.6876145260703
2018-08-27,-10.60700988882474
2018-08-28,-18.274358240920023
2018-08-29,20.312807564635627
2018-08-30,-0.9344101431460532
2018-08-31,-7.20782436162871
2018-09-01,-14.4954307568438
2018-09-02,-9.38683574879227
2018-09-03,-17.06777155614112
2018-09-04,-9.319974590626764
2018-09-05,-5.169764065778558
2018-09-06,-4.2955716586151365
2018-09-07,-19.903703703703705
2018-09-08,-33.17934782608695
2018-09-09,-34.557065217391305
2018-09-10,-49.3052536231884
2018-09-11,-16.304854698419756
2018-09-12,-3.447574980385191
2018-09-13,3.5022455402890182
2018-09-14,-9.06137461572244
2018-09-15,2.761111111111111
2018-09-16,-42.36121359700905
2018-09-17,-24.621906644080557
2018-09-18,-16.955046821766413
2018-09-19,-10.758559630117603
2018-09-20,-10.170972666624841
2018-09-21,-0.44037768994290716
2018-09-22,0.7461732616837646
2018-09-23,-16.146781260532524
2018-09-24,-16.85158215055695
2018-09-25,-14.821398770311815
2018-09-26,-19.592834302971088
2018-09-27,-2.1142240677414104
2018-09-28,1.4301649335845719
2018-09-29,-17.00425419312816
2018-09-30,-14.782944176060118
2018-10-01,-7.575715015321757
2018-10-02,-3.115004931997686
2018-10-03,13.79216073781291
2018-10-04,2.9353725380899296
2018-10-05,-10.970169082125604
2018-10-06,-4.73413043478261
2018-10-07,-37.23636098617358
2018-10-08,-26.270058539944902
2018-10-09,2.004789272030652
2018-10-10,-13.971014492753623
2018-10-11,7.730884936319719
2018-10-12,5.314750741037926
2018-10-13,0.09248462889767305
2018-10-14,-7.207966943494544
2018-10-15,9.398876404494382
2018-10-16,-10.433795418065081
2018-10-17,27.200082530236415
2018-10-18,27.385812577116926
2018-10-19,30.12279351485873
2018-10-20,28.18411835748792
2018-10-21,18.03139074905093
2018-10-22,20.050812758991157
2018-10-23,25.557667359549512
2018-10-24,31.00290205458016
2018-10-25,28.846171322185644
2018-10-26,28.01858376124681
2018-10-27,14.16177188170349
2018-10-28,9.828812217696957
2018-10-29,11.073188700635699
2018-10-30,19.923424991964275
2018-10-31,25.94215345146347
2018-11-01,16.628424811354652
2018-11-02,21.377141988061048
2018-11-03,22.651402989138987
2018-11-04,17.160344406448463
2018-11-05,20.989444674999575
2018-11-06,23.443079518453963
2018-11-07,27.080062148032212
2018-11-08,29.344666859493433
2018-11-09,28.913998357963877
2018-11-10,25.496797306777545
2018-11-11,24.179874247129682
2018-11-12,30.717835166315897
2018-11-13,30.33531627363864
2018-11-14,22.954545454545453
2018-11-15,32.25817706180025
2018-11-16,26.383279683279685
2018-11-17,22.95252377118319
2018-11-18,19.934079563753475
2018-11-19,22.609713626337665
2018-11-20,23.35653164302573
2018-11-21,28.63882865513586
2018-11-22,31.856557186774577
2018-11-23,29.82523323726582
2018-11-24,23.846772438601946
2018-11-25,19.543964930200886
2018-11-26,28.762693942855538
2018-11-27,24.574952250483378
2018-11-28,23.21126986465945
2018-11-29,32.80996157224418
2018-11-30,35.0833965409371
2018-12-01,34.97447154612486
2018-12-02,30.114948964911488
2018-12-03,33.272044032339586
2018-12-04,34.327722856082715
2018-12-05,37.85688771775728
2018-12-06,35.25931677018633
2018-12-07,33.871215864175355
2018-12-08,24.64323251815785
2018-12-09,25.76142999928607
2018-12-10,27.29785596102583
2018-12-11,37.54393417489965
2018-12-12,39.73993271221532
2018-12-14,12.0
2018-12-15,19.436023042637288
2018-12-16,29.500519977498485
2018-12-17,30.451861027752575
2018-12-18,35.80978287605017
2018-12-19,43.30154859185758
2018-12-20,41.12301691866909
2018-12-21,38.561667075528824
2018-12-22,33.42385711905952
2018-12-23,27.673534444898763
2018-12-24,28.19933138200184
2018-12-25,20.339969072429547
2018-12-26,25.574790547616633
2018-12-27,34.77503551519185
2018-12-28,36.13043840570538
2018-12-29,34.887207674571805
2018-12-30,29.19004147203258
2018-12-31,30.931004663613358
2019-01-01,25.69707184201566
2019-01-02,26.903382259329987
2019-01-03,27.346926660084556
2019-01-04,29.549395830283512
2019-01-05,38.0120483042442
2019-01-06,34.652133203061396
2019-01-07,42.7111391346174
2019-01-08,38.46264896993652
2019-01-09,33.46746541501977
2019-01-10,30.203532786931998
2019-01-11,31.97805384868045
2019-01-12,35.2455533596838
2019-01-13,42.08139534883721
2019-01-14,30.948521545504306
2019-01-15,36.80815945863047
2019-01-16,41.3870545699666
2019-01-17,31.97321502264387
2019-01-18,33.02214965388878
2019-01-19,27.452067779241695
2019-01-20,26.167505292297673
2019-01-21,28.562682798393595
2019-01-22,28.490516244286265
2019-01-23,25.32420613182055
2019-01-24,28.260332280534012
2019-01-25,28.026688363970976
2019-01-26,31.74266578831796
2019-01-27,31.767448456933067
2019-01-28,31.920406627019897
2019-01-29,31.494561191626406
2019-01-30,32.700458352582864
2019-01-31,30.99133683962612
2019-02-01,28.10996193189647
2019-02-02,26.505928580074393
2019-02-03,23.721634503603813
2019-02-04,26.42078665611373
2019-02-05,29.091827623605834
2019-02-06,32.247812250756866
2019-02-07,39.589861787710255
2019-02-08,42.23502520024259
2019-02-09,36.32138870589958
2019-02-10,22.648065518477924
2019-02-11,24.13781062820385
2019-02-12,17.329545454545453
2019-02-13,30.060677025604562
2019-02-14,37.10425107750205
2019-02-15,35.20941100280345
2019-02-16,33.14012701887042
2019-02-17,31.71731719367589
2019-02-18,38.26926277426277
2019-02-19,40.668124943739315
2019-02-20,32.796288720666574
2019-02-21,35.06111669957413
2019-02-22,35.82342345703579
2019-02-23,16.131264116318462
2019-02-24,19.073805620433586
2019-02-25,26.845188016704036
2019-02-26,40.03565973747133
2019-02-27,34.08231899467598
2019-02-28,35.00077756065787
2019-03-01,33.68138242326648
2019-03-02,28.74085959153095
2019-03-03,26.18043661250183
2019-03-04,24.617533628110422
2019-03-05,28.437468067595944
2019-03-06,26.063263673316722
2019-03-07,22.012964788063776
2019-03-08,23.255371416023593
2019-03-09,21.808121641426478
2019-03-10,18.44631093544137
2019-03-11,19.25061417502129
2019-03-12,20.135483405483406
2019-03-13,30.214530502879303
2019-03-14,20.48235294117647
2019-03-15,28.169883739448952
2019-03-16,24.07532985543569
2019-03-17,17.62108429374801
2019-03-18,18.796722312687354
2019-03-19,22.686485831190126
2019-03-20,22.531557218481886
2019-03-21,26.60374523896583
2019-03-22,31.46279213377406
2019-03-23,29.948793702050672
2019-03-24,25.08533581866092
2019-03-25,27.272447909042114
2019-03-26,20.62243815490383
2019-03-27,22.35290999776404
2019-03-28,22.37371009547365
2019-03-29,27.290253793764062
2019-03-30,26.037870879623895
2019-03-31,25.171746295535822
2019-04-01,31.811306048200812
2019-04-02,30.06929570321119
2019-04-03,20.927407704654897
2019-04-04,16.805970991229906
2019-04-05,22.87991774007895
2019-04-06,21.71703125892183
2019-04-07,17.41798984529963
2019-04-08,20.914243682550964
2019-04-09,23.167846243002856
2019-04-10,24.87409156206883
2019-04-11,21.88404537829205
2019-04-12,22.574288896085886
2019-04-13,17.28488372093023
2019-04-14,16.798127793006685
2019-04-15,20.039898340872853
2019-04-16,24.635712895470803
2019-04-17,27.551419492069193
2019-04-18,27.78357558326061
2019-04-19,26.829818120973922
2019-04-20,23.533592720685114
2019-04-21,18.638698570295272
2019-04-22,12.240130504817058
2019-04-23,13.691463319347134
2019-04-24,19.07504979923458
2019-04-25,18.606075451110172
2019-04-26,16.734328606955764
2019-04-27,15.006224160646948
2019-04-28,13.159182941951485
2019-04-29,19.10999397917629
2019-04-30,19.2877322964759
2019-05-01,15.748158622708848
2019-05-02,18.84785890865509
2019-05-03,17.29401251128647
2019-05-04,16.384086963695186
2019-05-05,11.080428884441352
2019-05-06,15.218447546553655
2019-05-07,19.06829202734198
2019-05-08,20.11835901446457
2019-05-09,18.500436186548235
2019-05-10,19.730986588176414
2019-05-11,15.92466136876957
2019-05-12,12.005913269769058
2019-05-13,9.414772727272727
2019-05-14,15.04328500956408
2019-05-15,19.229321652079804
2019-05-16,18.9701221703198
2019-05-17,18.44641071214688
2019-05-18,14.330693581780539
2019-05-19,12.291596352428861
2019-05-20,17.09956843633968
2019-05-21,16.07673998093668
2019-05-22,16.473870378549616
2019-05-23,18.46025469924481
2019-05-24,17.97078804347826
2019-05-25,14.992905315019259
2019-05-26,12.780636113409118
2019-05-27,15.667963685043288
2019-05-28,14.969495826561236
2019-05-29,15.780515403398125
2019-05-30,18.00272182938932
2019-05-31,17.919203176913957
2019-06-01,17.669228384212996
2019-06-02,13.473314905519151
2019-06-03,18.301252404100982
2019-06-04,18.523566247179442
2019-06-05,16.224043898035603
2019-06-06,13.94483608128748
2019-06-07,17.281269199199624
2019-06-08,18.38663125823452
2019-06-09,15.211069465267366
2019-06-10,19.231741326306544
2019-06-11,16.469165708147493
2019-06-12,13.729885057471265
2019-06-13,21.54036672366667
2019-06-14,20.659910173818275
2019-06-15,15.050375031782355
2019-06-16,12.90410476579892
2019-06-17,16.779508124764142
2019-06-18,17.68313868737085
2019-06-19,17.934817192716153
2019-06-20,18.32411531621279
2019-06-21,21.002013954535936
2019-06-22,15.642909087736884
2019-06-23,13.136428183151532
2019-06-24,17.71312063124282
2019-06-25,19.36802691023294
2019-06-26,22.401656308897095
2019-06-27,23.187326823965808
2019-06-28,23.191865273222135
2019-06-29,16.139506549116234
2019-06-30,13.294957113280097
2019-07-01,23.014233959753845
2019-07-02,22.34589242261749
2019-07-03,20.255430355432928
2019-07-04,18.49361609103457
2019-07-05,20.645847211736317
2019-07-06,15.635464827391719
2019-07-07,10.939202747111294
2019-07-08,14.068046424118387
2019-07-09,15.525299032503279
2019-07-10,15.030511437586405
2019-07-11,17.407266863977906
2019-07-12,17.269662921348313
2019-07-13,12.216930477368088
2019-07-14,10.437441984069949
2019-07-15,18.58027775839207
2019-07-16,15.462329784691777
2019-07-17,19.764978642342935
2019-07-18,20.579644903215982
2019-07-19,18.683654942191826
2019-07-20,15.392419523499665
2019-07-21,13.948527037027532
2019-07-22,20.17372415751245
2019-07-23,21.340321704024685
2019-07-24,21.976991360913274
2019-07-25,22.273990683229815
2019-07-26,19.49735862649647
2019-07-27,10.846188685279207
2019-07-28,10.25668687764961
2019-07-29,15.539405876456426
2019-07-30,16.389067078052925
2019-07-31,16.352703986273248
2019-08-01,19.165297906602255
2019-08-02,21.916603390888287
2019-08-03,16.894407483710843
2019-08-04,13.672055512647718
2019-08-05,17.44752058704823
2019-08-06,17.567049472367888
2019-08-07,15.417515535402366
2019-08-08,16.41716890710745
2019-08-09,16.89344109859179
2019-08-10,16.542504341837347
2019-08-11,15.925287356321839
2019-08-12,17.411363352651918
2019-08-13,14.502493392778717
2019-08-14,12.304463269767124
2019-08-15,9.97334150259476
2019-08-16,12.732954337199448
2019-08-17,12.653767107830518
2019-08-18,11.375480746184211
2019-08-19,15.933282749858837
2019-08-20,17.191157416350492
2019-08-21,15.56898042863627
2019-08-22,14.593935309464037
2019-08-23,17.79947221339267
2019-08-24,14.599970287194225
2019-08-25,13.995850586611455
2019-08-26,17.2250023803988
2019-08-27,17.31139558867719
2019-08-28,18.40629908096631
2019-08-29,17.774498252351513
2019-08-30,19.542568346508563
2019-08-31,18.600905414100563
2019-09-01,14.84924023120954
2019-09-02,19.40882166049999
2019-09-03,15.426311655328584
2019-09-04,17.92049958767537
2019-09-05,21.407170138117866
2019-09-06,18.965060842918685
2019-09-07,17.567842438358742
2019-09-08,13.08798380221654
2019-09-09,18.054641645958345
2019-09-10,16.689655172413794
2019-09-11,22.954089504523996
2019-09-12,24.04054132644753
2019-09-13,25.035240886779725
2019-09-14,21.35103054411799
2019-09-15,17.7374187650812
2019-09-16,23.801028062332986
2019-09-17,22.901719967423208
2019-09-18,18.84609486266659
2019-09-19,19.812295852215133
2019-09-20,18.963099884444606
2019-09-21,19.976674777497546
2019-09-22,15.822153261979839
2019-09-23,18.775684390320386
2019-09-24,20.472105189139747
2019-09-25,22.294306083375453
2019-09-26,20.60857251712645
2019-09-27,24.18652506502062
2019-09-28,18.360512860821657
2019-09-29,13.92744629730119
2019-09-30,20.09122184705289
2019-10-01,20.69965259052948
2019-10-02,18.523620622028623
2019-10-03,19.114080311622846
2019-10-04,25.044843145197586
2019-10-05,23.40061508277482
2019-10-06,19.111422192943934
2019-10-07,19.41510202089912
2019-10-08,27.619030676551876
2019-10-09,27.979704802129188
2019-10-10,20.445652173913043
2019-10-11,29.84437870771204
2019-10-12,23.099689334051984
2019-10-13,19.148380398671097
2019-10-14,23.14945083820267
2019-10-15,19.785808149631972
2019-10-16,23.319459505415534
2019-10-17,26.909281825828504
2019-10-18,27.01810854021406
2019-10-19,22.008316864295125
2019-10-20,16.820261034255598
2019-10-21,21.749463954194685
2019-10-22,26.62631784027729
2019-10-23,26.68828231015578
2019-10-24,24.08387029298119
2019-10-25,25.08942349378353
2019-10-26,25.255451436692276
2019-10-27,22.096495166614854
2019-10-28,28.176805302660213
2019-10-29,27.58303826526836
2019-10-30,24.40918884996207
2019-10-31,23.94094022305397
2019-11-01,17.139971680826253
2019-11-02,17.321802065687937
2019-11-03,12.810837956568292
2019-11-04,20.714366122799404
2019-11-05,19.202162689502156
2019-11-06,24.909283618226308
2019-11-07,27.306820052038233
2019-11-08,24.851527032217568
2019-11-09,17.654761904761905
2019-11-10,19.314950916150316
2019-11-11,27.226252849515244
2019-11-12,25.04171167535662
2019-11-13,28.00787388964036
2019-11-14,27.60955719573732
2019-11-15,21.48461435028848
2019-11-16,24.460155402740806
2019-11-17,16.589657480484302
2019-11-18,24.974341271555716
2019-11-19,27.133091876557785
2019-11-20,27.943648559549878
2019-11-21,27.429040859465356
2019-11-22,27.554984284778207
2019-11-23,18.279941299642385
2019-11-24,16.64064001125253
2019-11-25,27.009575773636485
2019-11-26,30.702845952241365
2019-11-27,26.12328225023633
2019-11-28,28.69186301130592
2019-11-29,28.99659331468076
2019-11-30,29.36738644029802
2019-12-01,21.073819357649352
2019-12-02,23.669555788483827
2019-12-03,25.134793041506136
2019-12-04,29.954288754810133
2019-12-05,34.32697770672339
2019-12-06,36.297249485573865
2019-12-07,33.4016235881038
2019-12-08,29.069840485601354
2019-12-09,25.55952380952381
2019-12-10,27.95240664618035
2019-12-11,31.484286036756394
2019-12-12,37.166462398344784
2019-12-13,27.443296195209815
2019-12-14,36.66881109942261
2019-12-15,32.35285010608627
2019-12-16,33.154743257776595
2019-12-17,32.15092067532235
2019-12-18,33.65690679850055
2019-12-19,31.946878333019633
2019-12-20,25.48113684193817
2019-12-21,18.623186004754487
2019-12-22,15.167450294491651
2019-12-23,20.051926232723552
2019-12-24,29.427537615836847
2019-12-25,26.617093366991064
2019-12-26,28.42485158023398
2019-12-27,34.19308851180249
2019-12-28,25.462611314824517
2019-12-29,20.440829722050257
2019-12-30,23.358163803932438
2019-12-31,32.520669611718205
2020-01-01,34.26966209408665
2020-01-02,38.834346109985496
2020-01-03,38.172397393740106
2020-01-04,34.6605886228009
2020-01-05,27.87226226458963
2020-01-06,23.541676612674056
2020-01-07,37.66958653026428
2020-01-08,31.841463414634145
2020-01-09,44.38054521105763
2020-01-10,44.2595500278453
2020-01-11,39.36664535379369
2020-01-12,32.635941453876235
2020-01-13,39.748615633902226
2020-01-14,41.332102983739965
2020-01-15,44.43602274711494
2020-01-16,42.234799200888844
2020-01-17,40.5122878400372
2020-01-18,31.360515771526003
2020-01-19,23.792945439045184
2020-01-20,26.8199290923349
2020-01-21,34.53911140694183
2020-01-22,37.71662007133906
2020-01-23,42.989717961185356
2020-01-24,41.39167519181586
2020-01-25,35.97120080193509
2020-01-26,30.502230101526777
2020-01-27,32.470487044730056
2020-01-28,29.15891902215432
2020-01-29,31.264961752678325
2020-01-30,33.20644583591012
2020-01-31,35.45502983802216
2020-02-01,34.13376263548898
2020-02-02,24.861311322948154
2020-02-03,28.60542386516357
2020-02-04,19.51740662269769
2020-02-05,16.643770247904424
2020-02-06,24.20247441675947
2020-02-07,26.153846153846153
2020-02-08,38.60171277997365
2020-02-09,27.447722567287787
2020-02-10,29.891344825944095
2020-02-11,26.767018410000635
2020-02-12,29.641537343591956
2020-02-13,29.88921731326291
2020-02-14,28.163824834940563
2020-02-15,31.35330708370305
2020-02-16,28.594887769529873
2020-02-17,32.63453316371075
2020-02-18,31.84146977520471
2020-02-19,28.983196507089907
2020-02-20,27.775600595493206
2020-02-21,34.00498188405797
2020-02-22,29.938047791580402
2020-02-23,25.846815537809327
2020-02-24,26.204114962849435
2020-02-25,21.730073934754913
2020-02-26,15.523113375371379
2020-02-27,18.655135836281467
2020-02-28,20.02296090793937
2020-02-29,23.440778264573442
2020-03-01,15.127989560349434
2020-03-02,17.20748873529125
2020-03-03,18.749450404000832
2020-03-04,21.802471252005414
2020-03-05,21.838986470741126
2020-03-06,16.669698565313126
2020-03-07,19.266560102301792
2020-03-08,19.21951219512195
2020-03-09,22.920435426735065
2020-03-10,22.45316903045803
2020-03-11,22.505018049657973
2020-03-12,19.745276915113873
2020-03-13,17.35236225345576
2020-03-14,11.760000627391932
2020-03-15,8.76192653488134
2020-03-16,16.291354595197763
2020-03-17,18.919387841584637
2020-03-18,20.19247332436622
2020-03-19,19.016708101439857
2020-03-20,19.09568511198946
2020-03-21,11.038642413487134
2020-03-22,10.45016835016835
2020-03-23,7.077685632720207
2020-03-24,9.13028835701012
2020-03-25,8.274499494306985
2020-03-26,11.999528429070356
2020-03-27,13.420300248613502
2020-03-28,12.528312629399585
2020-03-29,9.528760564285484
2020-03-30,12.198558222906186
2020-03-31,8.819652427654688
2020-04-01,9.894362692732258
2020-04-02,13.664957646218514
2020-04-03,15.794092408130302
2020-04-04,11.875174603174603
2020-04-05,8.788141402271838
2020-04-06,12.529736813429455
2020-04-07,12.91891891891892
2020-04-08,12.88109604820131
2020-04-09,13.042949084668193
2020-04-10,13.380461020973486
2020-04-11,9.456130043086564
2020-04-12,5.606737171954563
2020-04-13,5.526782216999608
2020-04-14,6.56660666905458
2020-04-15,8.924961861174676
2020-04-16,12.424896851813328
2020-04-17,13.6058352402746
2020-04-18,10.656798245614034
2020-04-19,6.317895776991887
2020-04-20,8.238934586760674
2020-04-21,11.351155503329416
2020-04-22,11.439825695260478
2020-04-23,12.9809404265926
2020-04-24,12.56981981981982
2020-04-25,8.165096223674656
2020-04-26,6.204307568438003
2020-04-27,8.811424937783634
2020-04-28,8.666128084606346
2020-04-29,8.03936719268527
2020-04-30,8.203527841342487
2020-05-01,4.5553088241197965
2020-05-02,6.546456602031395
2020-05-03,4.976374359812574
2020-05-04,11.152078565980167
2020-05-05,11.946174223348137
2020-05-06,9.914593822516233
2020-05-07,9.313455315439882
2020-05-08,14.44010762309035
2020-05-09,12.269299198977098
2020-05-10,7.285922126825875
2020-05-11,8.967984194782243
2020-05-12,-8.212738314540095
2020-05-13,9.826001571440573
2020-05-14,1.6483387437418777
2020-05-15,6.13195187920067
2020-05-16,13.388916252020683
2020-05-17,8.341102936976247
2020-05-18,13.25440602136029
2020-05-19,13.203673969226246
2020-05-20,12.851980435630768
2020-05-21,11.678157632669334
2020-05-22,16.758376661409663
2020-05-23,14.042123222778864
2020-05-24,12.011595756661746
2020-05-25,12.108012335793358
2020-05-26,13.539878671140281
2020-05-27,-0.21382782704266617
2020-05-28,13.319495676664184
2020-05-29,2.8923895235003108
2020-05-30,13.671564468152864
2020-05-31,3.6046879119744095
2020-06-01,-0.8042771944043418
2020-06-02,-3.2199813900267427
2020-06-03,12.65557952862597
2020-06-04,9.933134217570622
2020-06-08,10.121464268685413
2020-06-09,12.63373364017691
2020-06-10,8.901935990950237
2020-06-11,6.597946688832089
2020-06-12,4.76502457011343
2020-06-13,12.822771417660068
2020-06-14,8.988418444893782
2020-06-15,4.872218651821878
2020-06-16,12.409368705681139
2020-06-17,10.00388676464077
2020-06-18,9.667960075027144
2020-06-19,13.617312721805773
2020-06-20,13.248915926332003
2020-06-21,11.083937669954162
2020-06-22,14.162522659915611
2020-06-25,11.117310050090396
2020-06-26,15.840389132878634
2020-06-27,5.231838438469322
2020-06-28,8.005422073246772
2020-06-29,9.45080931328875
2020-06-30,9.505860873417534
2020-07-01,13.622729211940657
2020-07-02,13.553014137145947
2020-07-03,12.664802621640975
2020-07-04,10.44221183410486
2020-07-05,10.359520548321775
2020-07-06,15.25961770926641
2020-07-07,10.629532853131721
2020-07-08,12.897858286435254
2020-07-09,15.516956674934457
2020-07-10,17.03996966536997
2020-07-11,12.467905918351647
2020-07-12,8.80911188894434
2020-07-13,10.782960346925366
2020-07-14,12.917458324669012
2020-07-15,14.596176927104352
2020-07-16,13.650406322897126
2020-07-17,13.349599581985931
2020-07-18,9.87255926843514
2020-07-19,-6.444904804729438
2020-07-20,13.145457350142744
2020-07-21,14.263086102399223
2020-07-22,9.255149698556671
2020-07-23,13.918617543223792
2020-07-24,14.035065845226997
2020-07-25,16.746084703351166
2020-07-26,10.335675394377382
2020-07-27,15.061488346043076
2020-07-28,17.518006128450004
2020-07-29,16.319742366646384
2020-07-30,17.4705595973885
2020-07-31,18.80128797617284
2020-08-03,-6.738930282767712
2020-08-04,10.243326835502463
2020-08-06,13.472057870266195
2020-08-07,18.77274099198952
2020-08-08,11.442826389179396
2020-08-09,12.002650145698357
2020-08-10,4.274896242519558
2020-08-11,12.972499003992134
2020-08-12,14.519069964588375
2020-08-13,13.852697884895495
2020-08-14,2.1665789448945123
2020-08-15,9.135470690795879
2020-08-16,9.591630047449003
2020-08-17,-4.862990468771437
2020-08-18,-11.238428570291667
2020-08-19,-5.624118410135123
2020-08-20,12.966657443614794
2020-08-21,-2.4128603580409522
2020-08-22,1.9389412995413895
2020-08-23,10.959228855709968
2020-08-24,11.695444908953158
2020-08-25,-8.145377954559242
2020-08-26,14.318903710544596
2020-08-27,12.815271717753731
2020-08-28,-7.220325675697878
2020-08-29,11.43305298853382
2020-08-30,9.004669836698408
2020-08-31,14.37110573473175
2020-09-01,5.946864496516901
2020-09-02,0.03263751948291622
2020-09-03,15.776420646482498
2020-09-04,18.51818378226837
2020-09-05,-14.944928591127523
2020-09-06,-0.8604670377142525
2020-09-07,15.480614215513121
2020-09-08,15.09690856062383
2020-09-09,17.653970850154597
2020-09-10,18.820006809432655
2020-09-11,17.886775362742775
2020-09-12,16.24565563647567
2020-09-13,13.969853022324813
2020-09-14,16.938187722127
2020-09-15,18.707888466791417
2020-09-16,19.97036926893163
2020-09-17,19.00215996576781
2020-09-18,18.103856576777165
2020-09-19,16.322809902751967
2020-09-20,15.450030313521788
2020-09-21,18.320775632508774
2020-09-22,16.67220358344381
2020-09-23,17.08434462175038
2020-09-24,17.13393100252371
2020-09-25,12.44597359670629
2020-09-26,12.714223665220532
2020-09-27,11.853504476313423
2020-09-28,17.43689415779602
2020-09-29,19.749725357866716
2020-09-30,20.730870186513805
2020-10-01,20.721380253522213
2020-10-02,17.31612319638968
2020-10-03,12.49597455363442
2020-10-04,11.726511689527028
2020-10-05,17.26640368997952
2020-10-06,17.09816303387897
2020-10-07,16.408638693248626
2020-10-08,17.158808655059232
2020-10-09,21.345003527755573
2020-10-10,18.97072960616161
2020-10-11,13.406052103397583
2020-10-12,18.62770256532113
2020-10-13,17.834415104203114
2020-10-14,18.94235545671045
2020-10-15,14.918249116768553
2020-10-16,19.23066907827448
2020-10-17,17.164109253024975
2020-10-18,17.6760590836406
2020-10-19,21.89614113649037
2020-10-20,23.709793364910446
2020-10-21,26.340565249809696
2020-10-22,26.913728247997472
2020-10-23,24.543067682173632
2020-10-24,20.05063909959233
2020-10-25,15.510380390524862
2020-10-26,16.62598566567493
2020-10-27,19.995989800611124
2020-10-28,20.603912789013403
2020-10-29,22.751297961695546
2020-10-30,27.250488578158492
2020-10-31,17.63860707167943
2020-11-01,16.97956997716561
2020-11-02,21.921785378562177
2020-11-03,19.2117121541502
2020-11-04,22.734136592470488
2020-11-05,20.63450848207355
2020-11-06,20.75955035253187
2020-11-07,15.992159799222923
2020-11-08,16.578162707936702
2020-11-09,27.279501555651976
2020-11-10,25.42695820493912
2020-11-11,25.22975524360915
2020-11-12,24.953639186753772
2020-11-13,23.89625137123682
2020-11-14,21.50505522362973
2020-11-15,16.202381123017915
2020-11-16,19.699086552360075
2020-11-17,19.217198008027136
2020-11-18,21.864180048276623
2020-11-19,25.549803661952954
2020-11-20,21.592273728403455
2020-11-21,14.560380214601919
2020-11-22,13.51545761600118
2020-11-23,28.001290656304413
2020-11-24,24.637693599086365
2020-11-25,40.0433432244454
2020-11-26,34.609321799406814
2020-11-27,30.44790517187591
2020-11-28,27.22059971608438
2020-11-29,19.21360430628589
2020-11-30,23.238227554512076
2020-12-01,26.169424365456404
2020-12-02,21.676939405813798
2020-12-03,18.878898347551722
2020-12-04,23.017623774050914
2020-12-05,18.417130965861883
2020-12-06,16.30622587037504
2020-12-07,23.12676159891024
2020-12-08,15.85085954736982
2020-12-09,22.916915222141256
2020-12-10,24.7183284921187
2020-12-11,17.06483561626999
2020-12-13,23.776922207115934
2020-12-14,27.477237466304416
2020-12-15,25.902542700267393
2020-12-16,31.24452188957176
2020-12-17,30.913461661187476
2020-12-18,30.616242041622275
2020-12-19,34.25625537235078
2020-12-20,27.21282593670013
2020-12-21,25.331123138201
2020-12-22,29.156279836170256
2020-12-23,28.704004029626088
2020-12-24,20.751998301128594
2020-12-25,-15.927493746133816
2020-12-26,12.227067433359613
2020-12-27,12.789187793719806
2020-12-29,18.932857046675885
2020-12-30,24.57179003318727
2020-12-31,26.417417567715017
2021-01-01,19.39017231844944
2021-01-02,15.57462527389937
2021-01-03,17.0278641806176
2021-01-04,23.32959744729901
2021-01-05,21.223223787412117
2021-01-06,17.39641163107119
2021-01-07,25.4736365507949
2021-01-08,25.759490742355656
2021-01-09,23.4266681734999
2021-01-10,20.287708201497367
2021-01-11,25.57224868205585
2021-01-12,29.66735254782631
2021-01-13,33.1532792513271
2021-01-14,30.89107497866491
2021-01-15,25.82482667907071
2021-01-16,24.092019667455972
2021-01-17,22.830794053510527
2021-01-18,31.288684928672687
2021-01-19,35.47743191132561
2021-01-20,31.832837597012112
2021-01-21,31.888585452514405
2021-01-22,23.496089665376672
2021-01-26,27.36549991007663
2021-01-27,31.996195302802374
2021-01-28,32.906071546359804
2021-01-29,31.34377572348655
2021-01-30,26.441476818065052
2021-01-31,19.398276685115086
2021-02-01,18.256916415285716
2021-02-02,29.625271890597546
2021-02-03,29.612453336208706
2021-02-04,29.584622309702603
2021-02-05,29.936594981488398
2021-02-06,27.295437713096586
2021-02-07,18.332184032813284
2021-02-08,19.696178804515498
2021-02-09,19.800103393679187
2021-02-10,20.593093002314028
2021-02-11,20.85571666956885
2021-02-12,17.352010347359908
2021-02-13,13.688048297059078
2021-02-14,14.932400597800898
2021-02-15,17.030888938163265
2021-02-16,30.44629639205363
2021-02-17,30.78584900118855
2021-02-18,29.478729973386585
2021-02-19,26.18742049247304
2021-02-20,29.441072522199388
2021-02-21,20.302294133653483
2021-02-22,25.841917581571764
2021-02-23,27.316897269658206
2021-02-24,29.427175114769863
2021-02-25,29.8941178643453
