city,population,lat,lon,date,peak_temperature,precipitation_mm
Saarbruecken,179349,49.244286,6.9349313,2019-04-20,22.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-04-21,21.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-04-22,22.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-04-23,19.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-04-24,21.4,9.9
Saarbruecken,179349,49.244286,6.9349313,2019-04-25,18.4,2.7
Saarbruecken,179349,49.244286,6.9349313,2019-04-26,13.0,3.6
Saarbruecken,179349,49.244286,6.9349313,2019-04-27,10.8,6.8
Saarbruecken,179349,49.244286,6.9349313,2019-04-28,9.3,2.6
Saarbruecken,179349,49.244286,6.9349313,2019-04-29,13.1,0.9
Saarbruecken,179349,49.244286,6.9349313,2019-04-30,16.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-01,18.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-02,15.9,1.4
Saarbruecken,179349,49.244286,6.9349313,2019-05-03,13.5,1.4
Saarbruecken,179349,49.244286,6.9349313,2019-05-04,7.4,3.9
Saarbruecken,179349,49.244286,6.9349313,2019-05-05,9.7,0.6
Saarbruecken,179349,49.244286,6.9349313,2019-05-06,10.1,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-05-07,12.6,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-05-08,12.9,9.4
Saarbruecken,179349,49.244286,6.9349313,2019-05-09,14.1,14.6
Saarbruecken,179349,49.244286,6.9349313,2019-05-10,13.9,3.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-11,11.9,20.7
Saarbruecken,179349,49.244286,6.9349313,2019-05-12,12.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-13,14.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-14,14.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-15,13.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-16,15.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-17,17.5,0.5
Saarbruecken,179349,49.244286,6.9349313,2019-05-18,18.4,1.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-19,17.5,4.5
Saarbruecken,179349,49.244286,6.9349313,2019-05-20,18.0,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-05-21,13.7,6.7
Saarbruecken,179349,49.244286,6.9349313,2019-05-22,17.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-23,19.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-24,21.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-25,19.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-26,19.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-27,17.5,1.5
Saarbruecken,179349,49.244286,6.9349313,2019-05-28,15.1,2.1
Saarbruecken,179349,49.244286,6.9349313,2019-05-29,16.8,6.8
Saarbruecken,179349,49.244286,6.9349313,2019-05-30,18.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-05-31,21.5,0.5
Saarbruecken,179349,49.244286,6.9349313,2019-06-01,25.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-02,27.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-03,25.0,0.5
Saarbruecken,179349,49.244286,6.9349313,2019-06-04,28.1,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-06-05,27.4,17.2
Saarbruecken,179349,49.244286,6.9349313,2019-06-06,16.6,0.6
Saarbruecken,179349,49.244286,6.9349313,2019-06-07,22.3,3.5
Saarbruecken,179349,49.244286,6.9349313,2019-06-08,17.2,0.2
Saarbruecken,179349,49.244286,6.9349313,2019-06-09,21.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-10,21.1,2.6
Saarbruecken,179349,49.244286,6.9349313,2019-06-11,18.6,1.8
Saarbruecken,179349,49.244286,6.9349313,2019-06-12,18.4,3.6
Saarbruecken,179349,49.244286,6.9349313,2019-06-13,20.4,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-06-14,21.5,1.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-15,20.9,4.3
Saarbruecken,179349,49.244286,6.9349313,2019-06-16,20.2,1.8
Saarbruecken,179349,49.244286,6.9349313,2019-06-17,24.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-18,26.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-19,27.5,0.9
Saarbruecken,179349,49.244286,6.9349313,2019-06-20,22.6,8.7
Saarbruecken,179349,49.244286,6.9349313,2019-06-21,21.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-22,24.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-23,25.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-24,30.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-25,32.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-26,34.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-27,31.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-28,28.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-29,31.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-06-30,33.7,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-01,25.8,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-07-02,24.7,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-03,24.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-04,25.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-05,27.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-06,29.0,0.3
Saarbruecken,179349,49.244286,6.9349313,2019-07-07,20.4,1.2
Saarbruecken,179349,49.244286,6.9349313,2019-07-08,21.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-09,20.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-10,23.5,0.2
Saarbruecken,179349,49.244286,6.9349313,2019-07-11,22.8,5.5
Saarbruecken,179349,49.244286,6.9349313,2019-07-12,23.5,10.7
Saarbruecken,179349,49.244286,6.9349313,2019-07-13,20.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-14,20.6,1.4
Saarbruecken,179349,49.244286,6.9349313,2019-07-15,22.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-16,23.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-17,25.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-18,26.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-19,23.5,0.5
Saarbruecken,179349,49.244286,6.9349313,2019-07-20,30.1,2.5
Saarbruecken,179349,49.244286,6.9349313,2019-07-21,25.8,0.2
Saarbruecken,179349,49.244286,6.9349313,2019-07-22,28.7,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-23,33.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-24,36.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-25,37.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-26,34.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-27,24.3,8.2
Saarbruecken,179349,49.244286,6.9349313,2019-07-28,20.0,3.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-29,24.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-07-30,26.7,5.2
Saarbruecken,179349,49.244286,6.9349313,2019-07-31,22.7,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-08-01,23.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-02,25.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-03,23.1,0.8
Saarbruecken,179349,49.244286,6.9349313,2019-08-04,27.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-05,26.9,0.2
Saarbruecken,179349,49.244286,6.9349313,2019-08-06,25.0,7.8
Saarbruecken,179349,49.244286,6.9349313,2019-08-07,20.5,12.6
Saarbruecken,179349,49.244286,6.9349313,2019-08-08,24.7,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-09,30.0,4.4
Saarbruecken,179349,49.244286,6.9349313,2019-08-10,23.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-11,22.1,3.4
Saarbruecken,179349,49.244286,6.9349313,2019-08-12,20.2,2.4
Saarbruecken,179349,49.244286,6.9349313,2019-08-13,18.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-14,21.2,0.3
Saarbruecken,179349,49.244286,6.9349313,2019-08-15,20.9,3.4
Saarbruecken,179349,49.244286,6.9349313,2019-08-16,22.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-17,20.6,7.1
Saarbruecken,179349,49.244286,6.9349313,2019-08-18,26.0,5.1
Saarbruecken,179349,49.244286,6.9349313,2019-08-19,21.9,0.7
Saarbruecken,179349,49.244286,6.9349313,2019-08-20,19.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-21,22.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-22,24.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-23,26.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-24,27.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-25,29.3,0.2
Saarbruecken,179349,49.244286,6.9349313,2019-08-26,30.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-27,30.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-28,29.6,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-08-29,27.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-30,27.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-08-31,30.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-01,22.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-02,21.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-03,22.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-04,24.2,0.3
Saarbruecken,179349,49.244286,6.9349313,2019-09-05,18.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-06,19.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-07,15.2,3.5
Saarbruecken,179349,49.244286,6.9349313,2019-09-08,15.2,9.4
Saarbruecken,179349,49.244286,6.9349313,2019-09-09,16.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-10,19.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-11,19.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-12,22.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-13,21.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-14,23.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-15,25.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-16,24.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-17,19.8,0.2
Saarbruecken,179349,49.244286,6.9349313,2019-09-18,17.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-19,16.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-20,19.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-21,23.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-22,24.8,1.4
Saarbruecken,179349,49.244286,6.9349313,2019-09-23,17.7,9.1
Saarbruecken,179349,49.244286,6.9349313,2019-09-24,17.5,4.0
Saarbruecken,179349,49.244286,6.9349313,2019-09-25,16.2,6.8
Saarbruecken,179349,49.244286,6.9349313,2019-09-26,17.6,4.9
Saarbruecken,179349,49.244286,6.9349313,2019-09-27,16.6,11.5
Saarbruecken,179349,49.244286,6.9349313,2019-09-28,16.5,1.2
Saarbruecken,179349,49.244286,6.9349313,2019-09-29,18.5,5.8
Saarbruecken,179349,49.244286,6.9349313,2019-09-30,15.9,3.1
Saarbruecken,179349,49.244286,6.9349313,2019-10-01,19.0,17.6
Saarbruecken,179349,49.244286,6.9349313,2019-10-02,13.9,3.4
Saarbruecken,179349,49.244286,6.9349313,2019-10-03,13.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-04,14.1,5.7
Saarbruecken,179349,49.244286,6.9349313,2019-10-05,13.1,1.4
Saarbruecken,179349,49.244286,6.9349313,2019-10-06,13.6,19.5
Saarbruecken,179349,49.244286,6.9349313,2019-10-07,13.0,0.7
Saarbruecken,179349,49.244286,6.9349313,2019-10-08,14.1,14.9
Saarbruecken,179349,49.244286,6.9349313,2019-10-09,12.7,6.4
Saarbruecken,179349,49.244286,6.9349313,2019-10-10,13.4,8.9
Saarbruecken,179349,49.244286,6.9349313,2019-10-11,17.8,0.4
Saarbruecken,179349,49.244286,6.9349313,2019-10-12,19.8,2.6
Saarbruecken,179349,49.244286,6.9349313,2019-10-13,23.0,0.5
Saarbruecken,179349,49.244286,6.9349313,2019-10-14,22.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-15,17.1,5.2
Saarbruecken,179349,49.244286,6.9349313,2019-10-16,16.2,2.3
Saarbruecken,179349,49.244286,6.9349313,2019-10-17,14.6,9.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-18,14.4,5.9
Saarbruecken,179349,49.244286,6.9349313,2019-10-19,15.0,2.4
Saarbruecken,179349,49.244286,6.9349313,2019-10-20,17.4,12.4
Saarbruecken,179349,49.244286,6.9349313,2019-10-21,15.6,3.7
Saarbruecken,179349,49.244286,6.9349313,2019-10-22,15.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-23,17.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-24,18.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-25,15.9,0.7
Saarbruecken,179349,49.244286,6.9349313,2019-10-26,18.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-27,14.9,3.2
Saarbruecken,179349,49.244286,6.9349313,2019-10-28,10.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-29,8.8,0.4
Saarbruecken,179349,49.244286,6.9349313,2019-10-30,9.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-10-31,10.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-11-01,12.0,7.3
Saarbruecken,179349,49.244286,6.9349313,2019-11-02,14.2,15.0
Saarbruecken,179349,49.244286,6.9349313,2019-11-03,13.7,7.3
Saarbruecken,179349,49.244286,6.9349313,2019-11-04,12.2,10.1
Saarbruecken,179349,49.244286,6.9349313,2019-11-05,11.2,1.7
Saarbruecken,179349,49.244286,6.9349313,2019-11-06,9.8,2.7
Saarbruecken,179349,49.244286,6.9349313,2019-11-07,8.8,3.5
Saarbruecken,179349,49.244286,6.9349313,2019-11-08,8.6,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-11-09,7.1,1.5
Saarbruecken,179349,49.244286,6.9349313,2019-11-10,6.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-11-11,7.2,2.6
Saarbruecken,179349,49.244286,6.9349313,2019-11-12,6.1,1.1
Saarbruecken,179349,49.244286,6.9349313,2019-11-13,4.7,0.5
Saarbruecken,179349,49.244286,6.9349313,2019-11-14,6.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-11-15,6.8,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-11-16,5.6,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-11-17,6.1,10.4
Saarbruecken,179349,49.244286,6.9349313,2019-11-18,3.5,7.0
Saarbruecken,179349,49.244286,6.9349313,2019-11-19,5.7,1.5
Saarbruecken,179349,49.244286,6.9349313,2019-11-20,3.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-11-21,7.4,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-11-22,8.4,2.9
Saarbruecken,179349,49.244286,6.9349313,2019-11-23,8.6,0.5
Saarbruecken,179349,49.244286,6.9349313,2019-11-24,8.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-11-25,8.9,1.0
Saarbruecken,179349,49.244286,6.9349313,2019-11-26,10.9,0.8
Saarbruecken,179349,49.244286,6.9349313,2019-11-27,11.2,4.8
Saarbruecken,179349,49.244286,6.9349313,2019-11-28,9.5,7.1
Saarbruecken,179349,49.244286,6.9349313,2019-11-29,8.1,7.5
Saarbruecken,179349,49.244286,6.9349313,2019-11-30,4.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-01,2.3,2.6
Saarbruecken,179349,49.244286,6.9349313,2019-12-02,4.1,0.1
Saarbruecken,179349,49.244286,6.9349313,2019-12-03,5.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-04,4.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-05,2.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-06,4.2,3.7
Saarbruecken,179349,49.244286,6.9349313,2019-12-07,8.2,1.5
Saarbruecken,179349,49.244286,6.9349313,2019-12-08,9.1,6.5
Saarbruecken,179349,49.244286,6.9349313,2019-12-09,7.0,7.5
Saarbruecken,179349,49.244286,6.9349313,2019-12-10,3.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-11,4.3,8.8
Saarbruecken,179349,49.244286,6.9349313,2019-12-12,4.2,2.6
Saarbruecken,179349,49.244286,6.9349313,2019-12-13,5.5,18.2
Saarbruecken,179349,49.244286,6.9349313,2019-12-14,8.1,9.3
Saarbruecken,179349,49.244286,6.9349313,2019-12-15,10.0,17.9
Saarbruecken,179349,49.244286,6.9349313,2019-12-16,11.7,4.9
Saarbruecken,179349,49.244286,6.9349313,2019-12-17,14.8,0.3
Saarbruecken,179349,49.244286,6.9349313,2019-12-18,11.0,1.7
Saarbruecken,179349,49.244286,6.9349313,2019-12-19,11.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-20,10.1,13.7
Saarbruecken,179349,49.244286,6.9349313,2019-12-21,7.9,2.6
Saarbruecken,179349,49.244286,6.9349313,2019-12-22,8.2,7.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-23,6.8,2.8
Saarbruecken,179349,49.244286,6.9349313,2019-12-24,9.3,4.5
Saarbruecken,179349,49.244286,6.9349313,2019-12-25,7.7,3.2
Saarbruecken,179349,49.244286,6.9349313,2019-12-26,5.7,0.9
Saarbruecken,179349,49.244286,6.9349313,2019-12-27,6.6,7.6
Saarbruecken,179349,49.244286,6.9349313,2019-12-28,3.7,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-29,3.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-30,4.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2019-12-31,4.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-01,3.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-02,3.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-03,7.8,3.2
Saarbruecken,179349,49.244286,6.9349313,2020-01-04,7.1,0.1
Saarbruecken,179349,49.244286,6.9349313,2020-01-05,5.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-06,0.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-07,6.2,0.7
Saarbruecken,179349,49.244286,6.9349313,2020-01-08,7.4,4.1
Saarbruecken,179349,49.244286,6.9349313,2020-01-09,8.9,8.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-10,8.4,3.7
Saarbruecken,179349,49.244286,6.9349313,2020-01-11,5.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-12,5.2,0.4
Saarbruecken,179349,49.244286,6.9349313,2020-01-13,7.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-14,9.9,0.1
Saarbruecken,179349,49.244286,6.9349313,2020-01-15,11.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-16,11.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-17,9.9,2.3
Saarbruecken,179349,49.244286,6.9349313,2020-01-18,4.8,1.7
Saarbruecken,179349,49.244286,6.9349313,2020-01-19,4.4,0.1
Saarbruecken,179349,49.244286,6.9349313,2020-01-20,5.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-21,4.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-22,3.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-23,3.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-24,3.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-25,4.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-26,8.9,0.1
Saarbruecken,179349,49.244286,6.9349313,2020-01-27,6.4,12.5
Saarbruecken,179349,49.244286,6.9349313,2020-01-28,6.5,13.0
Saarbruecken,179349,49.244286,6.9349313,2020-01-29,5.2,5.3
Saarbruecken,179349,49.244286,6.9349313,2020-01-30,10.0,4.2
Saarbruecken,179349,49.244286,6.9349313,2020-01-31,12.4,3.5
Saarbruecken,179349,49.244286,6.9349313,2020-02-01,10.9,14.7
Saarbruecken,179349,49.244286,6.9349313,2020-02-02,12.7,10.0
Saarbruecken,179349,49.244286,6.9349313,2020-02-03,11.2,19.6
Saarbruecken,179349,49.244286,6.9349313,2020-02-04,11.1,11.4
Saarbruecken,179349,49.244286,6.9349313,2020-02-05,6.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-02-06,7.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-02-07,7.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-02-08,8.2,0.1
Saarbruecken,179349,49.244286,6.9349313,2020-02-09,11.4,0.5
Saarbruecken,179349,49.244286,6.9349313,2020-02-10,10.8,34.6
Saarbruecken,179349,49.244286,6.9349313,2020-02-11,6.7,4.9
Saarbruecken,179349,49.244286,6.9349313,2020-02-12,5.2,3.5
Saarbruecken,179349,49.244286,6.9349313,2020-02-13,5.8,10.7
Saarbruecken,179349,49.244286,6.9349313,2020-02-14,8.6,1.9
Saarbruecken,179349,49.244286,6.9349313,2020-02-15,11.6,0.2
Saarbruecken,179349,49.244286,6.9349313,2020-02-16,15.9,0.7
Saarbruecken,179349,49.244286,6.9349313,2020-02-17,12.9,16.0
Saarbruecken,179349,49.244286,6.9349313,2020-02-18,7.7,2.1
Saarbruecken,179349,49.244286,6.9349313,2020-02-19,6.5,6.7
Saarbruecken,179349,49.244286,6.9349313,2020-02-20,8.9,4.4
Saarbruecken,179349,49.244286,6.9349313,2020-02-21,7.7,0.4
Saarbruecken,179349,49.244286,6.9349313,2020-02-22,10.4,0.5
Saarbruecken,179349,49.244286,6.9349313,2020-02-23,10.7,7.2
Saarbruecken,179349,49.244286,6.9349313,2020-02-24,12.4,6.4
Saarbruecken,179349,49.244286,6.9349313,2020-02-25,9.3,10.0
Saarbruecken,179349,49.244286,6.9349313,2020-02-26,4.3,6.4
Saarbruecken,179349,49.244286,6.9349313,2020-02-27,5.2,18.7
Saarbruecken,179349,49.244286,6.9349313,2020-02-28,7.4,0.2
Saarbruecken,179349,49.244286,6.9349313,2020-02-29,13.4,6.6
Saarbruecken,179349,49.244286,6.9349313,2020-03-01,10.4,6.3
Saarbruecken,179349,49.244286,6.9349313,2020-03-02,10.1,10.6
Saarbruecken,179349,49.244286,6.9349313,2020-03-03,6.7,3.3
Saarbruecken,179349,49.244286,6.9349313,2020-03-04,7.1,1.1
Saarbruecken,179349,49.244286,6.9349313,2020-03-05,9.3,20.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-06,6.5,10.1
Saarbruecken,179349,49.244286,6.9349313,2020-03-07,6.8,0.6
Saarbruecken,179349,49.244286,6.9349313,2020-03-08,11.1,1.6
Saarbruecken,179349,49.244286,6.9349313,2020-03-09,8.4,4.2
Saarbruecken,179349,49.244286,6.9349313,2020-03-10,10.9,16.4
Saarbruecken,179349,49.244286,6.9349313,2020-03-11,14.6,2.1
Saarbruecken,179349,49.244286,6.9349313,2020-03-12,11.4,4.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-13,8.6,0.3
Saarbruecken,179349,49.244286,6.9349313,2020-03-14,9.4,1.1
Saarbruecken,179349,49.244286,6.9349313,2020-03-15,14.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-16,15.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-17,14.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-18,14.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-19,17.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-20,16.8,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-21,7.8,8.7
Saarbruecken,179349,49.244286,6.9349313,2020-03-22,8.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-23,7.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-24,7.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-25,7.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-26,8.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-27,13.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-28,16.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-29,6.2,0.2
Saarbruecken,179349,49.244286,6.9349313,2020-03-30,6.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-03-31,8.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-01,10.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-02,11.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-03,10.6,0.2
Saarbruecken,179349,49.244286,6.9349313,2020-04-04,13.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-05,18.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-06,19.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-07,21.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-08,21.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-09,22.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-10,22.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-11,22.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-12,21.4,0.1
Saarbruecken,179349,49.244286,6.9349313,2020-04-13,17.3,1.6
Saarbruecken,179349,49.244286,6.9349313,2020-04-14,10.4,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-15,17.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-16,21.7,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-17,22.9,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-18,19.9,0.9
Saarbruecken,179349,49.244286,6.9349313,2020-04-19,20.2,0.3
Saarbruecken,179349,49.244286,6.9349313,2020-04-20,18.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-21,20.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-22,21.1,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-23,22.2,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-24,21.6,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-25,18.5,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-26,20.0,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-27,21.3,0.0
Saarbruecken,179349,49.244286,6.9349313,2020-04-28,16.8,4.7
Saarbruecken,179349,49.244286,6.9349313,2020-04-29,16.0,2.4
Saarbruecken,179349,49.244286,6.9349313,2020-04-30,14.3,9.2
